user_id,signup_date,country,channel_src,device_type,device_id_hash,kyc_score,risk_tier
506,2024-01-28,ID,referral,ios,9047651,0.585,high
507,2024-02-01,SG,social,android,3855160,0.866,high
508,2024-01-15,ID,organic,web,5889378,0.706,low
509,2024-01-17,PH,ads,android,2633071,0.878,low
510,2024-01-15,ID,organic,android,3415597,0.755,medium
511,2024-02-29,SG,ads,web,3640819,1.0,low
512,2024-02-14,ID,organic,android,2970572,0.863,low
513,2024-02-20,ID,social,android,7008458,0.811,low
514,2024-02-18,SG,organic,ios,7066076,0.87,low
515,2024-02-27,SG,ads,ios,2273089,0.709,low
516,2024-01-07,VN,ads,ios,9807103,0.504,low
517,2024-02-22,SG,organic,web,5823780,0.804,low
518,2024-01-04,SG,organic,web,7492197,1.0,low
519,2024-01-29,SG,ads,ios,1028121,0.406,high
520,2024-02-05,ID,referral,ios,4496303,0.82,low
521,2024-01-22,ID,ads,ios,9847935,0.52,medium
522,2024-01-09,SG,organic,android,5996060,0.747,low
523,2024-01-12,ID,organic,android,1320285,0.762,low
524,2024-02-19,MY,ads,android,7070913,0.862,high
525,2024-01-20,SG,organic,ios,7789543,0.782,low
526,2024-01-19,VN,organic,ios,2243275,0.956,medium
527,2024-02-25,SG,organic,web,8823300,0.925,low
528,2024-01-09,SG,referral,android,2619306,0.72,low
529,2024-02-24,VN,organic,ios,9966070,0.914,low
530,2024-02-25,PH,ads,ios,1081844,0.703,high
531,2024-02-05,SG,social,ios,6851111,0.677,medium
532,2024-01-10,PH,social,ios,3143196,0.569,high
533,2024-01-10,ID,ads,ios,6459188,0.947,low
534,2024-01-18,SG,social,android,7899769,0.705,medium
535,2024-02-04,PH,referral,ios,6018196,0.387,medium
536,2024-01-10,PH,ads,android,7710276,0.831,low
537,2024-01-28,SG,organic,android,7881501,0.685,medium
538,2024-01-07,MY,ads,ios,3982182,0.705,low
539,2024-02-02,ID,organic,android,8836580,0.715,medium
540,2024-01-02,SG,social,web,1740158,0.7,medium
541,2024-02-12,VN,organic,ios,5749351,1.0,low
542,2024-01-04,ID,organic,android,7780412,0.999,low
543,2024-01-12,ID,ads,ios,7481450,0.855,low
544,2024-01-11,ID,organic,ios,3856726,0.786,low
545,2024-02-19,ID,referral,ios,9661628,0.919,low
546,2024-01-04,SG,ads,android,9882249,0.787,low
547,2024-01-26,VN,organic,android,2006684,0.872,low
548,2024-02-05,MY,organic,android,1866303,0.834,low
549,2024-01-31,MY,referral,ios,6307540,0.769,medium
550,2024-02-10,ID,referral,android,2685800,0.891,low
551,2024-02-18,SG,organic,ios,1606296,0.687,medium
552,2024-01-24,SG,organic,ios,8936670,0.759,low
553,2024-02-19,ID,organic,android,4920811,0.603,medium
554,2024-01-20,SG,organic,ios,8768576,0.62,medium
555,2024-02-29,MY,organic,android,7535335,0.371,medium
556,2024-01-31,PH,organic,android,6940914,0.818,low
557,2024-02-14,SG,social,android,4422740,0.86,low
558,2024-02-22,SG,ads,android,7715358,0.913,low
559,2024-02-17,MY,ads,ios,1900944,0.585,medium
560,2024-02-21,SG,social,ios,3794454,0.816,low
561,2024-02-02,VN,ads,android,8469106,0.75,high
562,2024-01-03,ID,social,ios,7116704,0.861,low
563,2024-01-30,SG,organic,ios,3195946,0.652,medium
564,2024-01-11,SG,social,ios,8654049,0.7,low
565,2024-02-23,VN,organic,android,5521058,0.517,low
566,2024-01-15,SG,referral,android,7608554,0.642,medium
567,2024-01-14,MY,referral,ios,2348275,0.75,high
568,2024-01-15,SG,organic,ios,2236060,0.776,low
569,2024-02-08,SG,organic,ios,9903976,0.497,medium
570,2024-02-04,PH,ads,ios,9234314,0.673,medium
571,2024-02-26,SG,ads,android,4444365,0.774,medium
572,2024-01-25,SG,social,ios,9359909,0.961,medium
573,2024-01-17,ID,ads,ios,8395077,0.623,low
574,2024-01-03,PH,referral,web,3445491,0.824,low
575,2024-01-01,SG,organic,android,4460972,0.666,medium
576,2024-01-23,SG,organic,ios,5768619,0.683,low
577,2024-02-25,VN,social,android,4146869,0.618,low
578,2024-02-01,MY,ads,android,3576401,0.593,medium
579,2024-02-23,PH,organic,web,3164454,0.679,medium
580,2024-01-07,PH,organic,web,6748069,0.907,low
581,2024-01-06,MY,ads,android,4640839,0.637,medium
582,2024-02-20,ID,ads,ios,9714990,0.613,high
583,2024-01-07,SG,organic,android,8877290,0.781,low
584,2024-01-04,MY,ads,ios,1880410,0.751,medium
585,2024-01-25,MY,referral,android,6954903,0.74,low
586,2024-02-25,VN,organic,web,6702653,0.788,medium
587,2024-02-11,ID,ads,ios,1477804,0.599,medium
588,2024-01-06,SG,ads,web,8105470,0.615,medium
589,2024-02-20,ID,ads,android,5869755,0.898,low
590,2024-02-20,MY,referral,ios,7575673,0.728,medium
591,2024-02-18,ID,organic,web,5479909,0.839,low
592,2024-02-24,PH,ads,android,4791817,0.934,low
593,2024-01-15,ID,organic,android,7182545,0.877,low
594,2024-02-28,SG,organic,android,7888978,0.545,high
595,2024-01-20,ID,organic,ios,7797868,0.733,medium
596,2024-02-18,MY,ads,ios,5339777,0.906,low
597,2024-02-04,VN,ads,android,6091600,0.828,low
598,2024-02-16,ID,organic,web,4892527,0.778,low
599,2024-02-07,ID,organic,android,8883097,0.504,low
600,2024-02-08,ID,organic,android,4582308,0.658,high
601,2024-02-06,ID,ads,android,6778251,0.76,low
602,2024-02-16,SG,ads,ios,2490928,0.536,high
603,2024-02-14,PH,organic,android,4042154,0.869,low
604,2024-01-09,VN,ads,android,5837621,0.732,low
605,2024-02-19,ID,organic,ios,4386937,0.453,medium
606,2024-02-02,ID,organic,android,9379296,0.665,low
607,2024-01-20,SG,ads,android,8726822,0.707,medium
608,2024-01-31,ID,organic,web,1254622,0.731,medium
609,2024-02-28,ID,ads,web,3338417,0.963,low
610,2024-02-21,MY,organic,android,2418500,0.837,low
611,2024-02-20,SG,ads,android,2282882,0.545,medium
612,2024-01-28,MY,organic,android,5920627,0.527,medium
613,2024-02-17,SG,organic,web,7770857,0.71,medium
614,2024-01-24,MY,ads,android,7560538,0.769,medium
615,2024-02-11,MY,organic,web,4847391,0.899,low
616,2024-02-08,SG,referral,web,4666525,1.0,low
617,2024-01-15,ID,social,ios,3040029,1.0,medium
618,2024-01-16,PH,ads,web,8763383,0.684,medium
619,2024-01-04,MY,ads,android,8466328,0.89,low
620,2024-01-09,SG,organic,ios,4311880,0.814,medium
621,2024-01-27,ID,social,ios,2664672,0.586,high
622,2024-01-29,SG,organic,android,5224587,0.467,low
623,2024-01-10,MY,organic,ios,7591920,0.772,high
624,2024-01-26,MY,referral,ios,3499381,0.526,low
625,2024-02-06,SG,ads,android,4061653,0.622,medium
626,2024-01-14,MY,organic,ios,2344378,0.647,low
627,2024-01-21,MY,organic,android,7411211,0.783,high
628,2024-01-23,PH,organic,android,8945728,0.942,medium
629,2024-01-31,SG,referral,ios,7955984,0.752,high
630,2024-01-22,SG,organic,android,8226385,0.669,medium
631,2024-02-14,ID,organic,ios,3533268,0.44,low
632,2024-01-20,SG,organic,web,9472983,0.819,low
633,2024-01-27,ID,ads,android,8423361,0.754,medium
634,2024-01-23,SG,social,android,3859156,0.668,high
635,2024-01-11,SG,referral,android,6566063,0.925,low
636,2024-02-11,MY,social,web,1661869,0.571,high
637,2024-01-15,SG,referral,android,3314149,0.647,medium
638,2024-01-18,MY,ads,android,1040553,0.713,low
639,2024-02-17,SG,organic,ios,1282999,0.666,high
640,2024-02-26,ID,organic,android,6545683,0.833,medium
641,2024-02-10,ID,ads,android,7811530,0.82,low
642,2024-02-24,PH,organic,android,8352990,0.908,low
643,2024-02-21,PH,organic,ios,9873275,0.825,medium
644,2024-01-29,ID,ads,android,2581639,0.733,medium
645,2024-02-16,MY,referral,android,7326002,0.699,medium
646,2024-01-20,SG,ads,android,3855011,0.818,low
647,2024-01-28,ID,organic,android,9260197,0.721,low
648,2024-02-02,SG,referral,android,3632084,0.757,low
649,2024-02-27,ID,organic,android,4732800,0.826,low
650,2024-02-20,SG,ads,android,3691671,0.771,low
651,2024-01-30,PH,organic,android,7314434,0.796,low
652,2024-02-09,ID,referral,android,9126597,0.631,low
653,2024-01-13,ID,social,ios,6104889,0.952,low
654,2024-02-18,ID,organic,ios,4144527,0.584,medium
655,2024-02-03,SG,ads,android,4016939,0.816,medium
656,2024-02-01,SG,organic,android,7154717,0.677,medium
657,2024-02-15,VN,ads,ios,6608845,0.912,low
658,2024-02-07,PH,referral,android,3168467,0.883,medium
659,2024-01-05,SG,organic,ios,4247598,0.75,low
660,2024-01-18,MY,referral,android,5334929,0.983,low
661,2024-01-11,ID,social,ios,9544304,0.722,low
662,2024-02-14,SG,organic,android,4504206,0.882,low
663,2024-01-03,ID,social,android,8178779,0.641,low
664,2024-01-13,SG,organic,android,1648541,0.811,low
665,2024-02-05,SG,ads,web,8837855,0.61,medium
666,2024-02-11,MY,referral,android,3873141,0.753,medium
667,2024-01-31,SG,organic,android,6721404,0.742,low
668,2024-02-21,PH,social,android,6549296,0.882,low
669,2024-02-25,MY,ads,android,8564106,0.649,low
670,2024-01-08,PH,organic,android,9614546,1.0,low
671,2024-02-27,MY,referral,ios,4301515,0.543,medium
672,2024-02-06,PH,ads,web,5866930,0.785,low
673,2024-02-08,ID,organic,ios,6952871,0.793,medium
674,2024-01-06,ID,organic,web,6275661,0.831,low
675,2024-02-07,ID,ads,ios,4003987,0.673,medium
676,2024-02-13,VN,ads,android,4442680,0.786,medium
677,2024-02-04,SG,referral,web,6350231,0.665,medium
678,2024-01-06,ID,ads,android,9456996,1.0,low
679,2024-02-01,PH,referral,android,1455864,0.655,medium
680,2024-02-26,ID,referral,ios,3040668,0.728,low
681,2024-02-13,PH,organic,ios,8128387,0.65,low
682,2024-01-09,ID,organic,ios,6355111,0.63,low
683,2024-02-27,SG,ads,android,4795468,0.54,medium
684,2024-02-27,ID,referral,android,4197784,0.851,low
685,2024-01-11,ID,ads,ios,9855688,0.649,low
686,2024-02-18,SG,ads,android,8953944,0.63,low
687,2024-01-25,SG,social,web,8724186,0.606,low
688,2024-02-05,SG,organic,android,3574946,0.796,low
689,2024-01-27,PH,ads,android,6529175,0.753,low
690,2024-02-16,PH,social,web,9627206,0.754,medium
691,2024-02-29,ID,ads,android,3392739,0.636,medium
692,2024-02-17,SG,ads,ios,2865066,0.815,low
693,2024-02-25,ID,organic,android,6668999,0.651,low
694,2024-02-26,PH,referral,web,2767003,0.761,low
695,2024-01-06,MY,social,ios,7810409,0.729,medium
696,2024-01-16,SG,referral,ios,8767297,0.497,medium
697,2024-02-13,SG,social,web,5249980,1.0,low
698,2024-02-05,VN,ads,android,9920060,0.836,medium
699,2024-01-04,PH,organic,android,6332351,0.777,high
700,2024-01-06,SG,ads,android,4699371,0.801,low
701,2024-02-01,PH,social,android,8886630,1.0,medium
702,2024-02-06,SG,social,ios,6608417,0.921,low
703,2024-01-11,SG,organic,android,2234759,0.802,medium
704,2024-01-11,PH,referral,ios,8754688,0.644,low
705,2024-01-08,ID,organic,ios,5495302,0.667,medium
706,2024-02-03,ID,ads,web,4081143,0.48,medium
707,2024-01-01,VN,organic,ios,8792652,0.695,high
708,2024-02-04,PH,social,ios,7958766,0.849,low
709,2024-01-29,SG,organic,ios,4520402,0.845,low
710,2024-01-28,MY,ads,android,9869143,0.842,low
711,2024-02-10,PH,social,web,8956816,0.673,medium
712,2024-02-01,ID,organic,ios,2560053,0.833,low
713,2024-02-13,VN,organic,android,2932714,0.874,low
714,2024-02-15,MY,referral,android,6748396,0.416,low
715,2024-02-25,SG,organic,android,4612175,0.796,medium
716,2024-02-17,SG,organic,ios,5791521,1.0,low
717,2024-02-01,PH,ads,ios,9924046,0.706,low
718,2024-01-30,VN,referral,android,6104929,0.372,medium
719,2024-01-15,SG,organic,ios,2456896,0.628,low
720,2024-02-05,SG,organic,android,8674983,0.478,low
721,2024-01-09,PH,social,ios,4125604,0.655,medium
722,2024-02-25,SG,ads,android,2503592,0.566,medium
723,2024-02-20,SG,social,android,2978135,0.89,low
724,2024-01-08,PH,referral,android,8482703,0.867,medium
725,2024-02-17,PH,social,android,9847470,0.801,medium
726,2024-01-08,PH,ads,ios,2663183,0.934,low
727,2024-02-13,MY,organic,ios,2352145,0.665,high
728,2024-01-06,SG,organic,android,9756987,0.761,medium
729,2024-01-30,VN,social,android,4112476,1.0,low
730,2024-02-09,SG,social,android,6022210,0.838,low
731,2024-02-13,SG,organic,android,3375215,0.837,low
732,2024-01-26,PH,organic,android,2790584,0.635,low
733,2024-02-25,MY,ads,ios,6477291,0.688,low
734,2024-02-16,PH,organic,ios,2590254,0.6,medium
735,2024-01-13,SG,referral,ios,3383018,1.0,low
736,2024-02-10,VN,referral,web,6827700,0.516,high
737,2024-02-13,MY,organic,android,3943954,0.887,medium
738,2024-01-21,MY,social,android,9875761,0.837,low
739,2024-02-14,VN,ads,android,5806927,0.509,low
740,2024-02-23,ID,organic,ios,2004996,0.921,low
741,2024-02-19,MY,organic,ios,6724898,0.711,low
742,2024-02-15,MY,organic,ios,6484226,0.552,low
743,2024-02-08,PH,referral,ios,8205285,0.805,low
744,2024-01-17,PH,organic,android,9645132,0.627,high
745,2024-02-17,MY,ads,ios,6534708,0.719,low
746,2024-01-22,SG,ads,android,7778089,0.674,low
747,2024-02-01,SG,organic,android,7038151,0.618,medium
748,2024-01-19,VN,organic,web,3278861,0.572,medium
749,2024-01-19,VN,organic,ios,8895350,0.87,low
750,2024-01-10,VN,organic,android,7090252,0.799,low
751,2024-02-27,SG,ads,ios,7075743,0.789,low
752,2024-01-09,ID,referral,ios,1671640,0.695,low
753,2024-01-06,PH,organic,android,7488511,0.758,medium
754,2024-02-26,PH,organic,android,1835568,0.64,low
755,2024-02-03,SG,organic,android,4568656,0.637,low
756,2024-01-27,MY,ads,android,6060175,1.0,low
757,2024-02-14,SG,ads,ios,9501911,0.883,low
758,2024-01-23,ID,ads,web,6334686,0.666,medium
759,2024-01-08,SG,referral,ios,8274290,0.526,high
760,2024-02-13,SG,ads,web,5828443,0.495,medium
761,2024-01-11,SG,ads,android,6244896,0.655,medium
762,2024-02-03,VN,social,ios,9197567,0.766,medium
763,2024-02-26,MY,organic,android,5035844,0.768,medium
764,2024-02-26,VN,organic,ios,2226524,0.772,medium
765,2024-01-22,ID,organic,android,1170247,0.8,low
766,2024-02-16,ID,ads,ios,4204943,0.594,high
767,2024-02-06,ID,ads,android,9878499,0.976,low
768,2024-01-29,MY,social,ios,2955163,0.72,medium
769,2024-01-09,ID,organic,web,2273514,0.794,low
770,2024-01-23,MY,referral,ios,1314222,0.652,low
771,2024-02-09,PH,social,android,5581744,0.797,medium
772,2024-02-29,PH,ads,android,4244208,1.0,low
773,2024-01-01,SG,organic,ios,4076221,0.602,low
774,2024-02-13,ID,ads,ios,6399062,0.583,medium
775,2024-02-20,SG,organic,android,3934463,0.62,low
776,2024-02-27,SG,referral,android,1504701,0.7,low
777,2024-01-26,MY,ads,android,4775154,0.672,medium
778,2024-01-08,ID,social,ios,7654393,0.594,medium
779,2024-01-17,MY,organic,web,6152026,0.743,medium
780,2024-02-21,SG,organic,web,9414808,0.984,low
781,2024-02-22,VN,ads,android,1090030,0.728,low
782,2024-02-08,VN,organic,ios,1546599,0.736,low
783,2024-01-08,ID,organic,ios,2386809,0.801,low
784,2024-01-08,PH,ads,web,1302761,0.847,low
785,2024-01-29,SG,organic,android,6518671,0.956,low
786,2024-02-05,MY,ads,android,6606463,0.786,low
787,2024-01-02,PH,social,web,7654118,0.75,low
788,2024-02-11,PH,organic,ios,2868076,0.601,low
789,2024-02-02,PH,organic,android,1368928,0.861,low
790,2024-01-01,ID,referral,android,2572216,0.623,low
791,2024-01-06,PH,referral,android,9918906,0.619,medium
792,2024-01-28,MY,social,android,3264957,0.779,high
793,2024-02-13,SG,social,android,1429546,0.981,low
794,2024-02-19,SG,ads,ios,2657701,0.859,low
795,2024-01-26,PH,organic,web,5636758,0.744,low
796,2024-01-18,MY,organic,android,7427654,0.603,low
797,2024-02-28,ID,ads,android,4766379,0.978,low
798,2024-01-28,VN,referral,web,3875853,0.742,medium
799,2024-01-19,MY,ads,ios,2790238,0.706,low
800,2024-01-27,ID,social,android,2107473,0.833,low
801,2024-01-01,ID,referral,web,9014386,0.683,low
802,2024-01-19,MY,organic,android,7709263,0.637,low
803,2024-01-31,PH,organic,web,2291714,0.651,medium
804,2024-02-25,ID,social,web,2393363,0.651,low
805,2024-02-14,ID,referral,android,5541329,0.581,medium
806,2024-02-16,MY,referral,ios,4163360,0.564,medium
807,2024-02-02,MY,referral,android,2729194,0.896,low
808,2024-01-07,PH,ads,android,4928320,0.85,low
809,2024-01-24,SG,ads,android,6230253,0.627,low
810,2024-02-29,PH,ads,android,8114692,0.883,medium
811,2024-01-03,ID,organic,ios,3495927,0.796,medium
812,2024-02-22,SG,organic,ios,7305344,0.701,low
813,2024-02-11,MY,organic,android,7562262,0.566,medium
814,2024-01-18,MY,social,android,7303717,0.801,low
815,2024-02-16,ID,ads,android,9364933,1.0,low
816,2024-02-20,PH,referral,ios,2935642,0.752,medium
817,2024-01-03,SG,organic,android,7617796,0.9,high
818,2024-01-07,SG,organic,android,1205709,0.718,low
819,2024-02-09,ID,ads,ios,4009451,0.888,low
820,2024-02-29,ID,referral,android,7480603,0.727,low
821,2024-01-02,MY,referral,android,9375961,0.389,medium
822,2024-02-09,PH,organic,android,1954989,0.642,low
823,2024-01-09,MY,organic,android,7582540,0.77,medium
824,2024-02-09,SG,organic,web,4511728,0.912,low
825,2024-02-07,ID,organic,ios,5815303,0.727,low
826,2024-01-06,SG,organic,ios,8595304,0.754,low
827,2024-02-10,MY,organic,ios,8677568,0.662,low
828,2024-02-23,SG,social,android,4685321,0.984,low
829,2024-02-21,ID,referral,web,8899734,0.975,low
830,2024-01-02,PH,ads,android,5188872,0.649,high
831,2024-01-15,MY,referral,web,3071764,0.523,high
832,2024-01-15,SG,organic,android,9621452,0.479,medium
833,2024-01-28,SG,social,ios,4225091,0.841,low
834,2024-01-09,MY,organic,ios,9181538,0.77,high
835,2024-02-21,ID,ads,android,9277753,0.633,medium
836,2024-02-16,SG,referral,android,1817875,0.791,low
837,2024-02-18,PH,ads,android,7417150,0.565,high
838,2024-01-12,ID,social,android,8801623,0.869,low
839,2024-01-01,ID,social,android,2851152,0.693,low
840,2024-02-24,SG,organic,ios,5451384,0.588,high
841,2024-01-18,ID,organic,android,9904539,0.695,low
842,2024-02-09,SG,organic,android,8181754,0.69,low
843,2024-02-24,SG,organic,android,4067921,0.805,low
844,2024-01-03,ID,ads,ios,4169094,0.925,low
845,2024-01-01,ID,social,web,1977645,0.917,low
846,2024-01-01,PH,organic,ios,9615028,0.774,high
847,2024-01-10,VN,organic,ios,8937127,0.722,medium
848,2024-01-04,SG,ads,android,8169017,0.665,low
849,2024-02-19,SG,social,web,4644167,0.485,medium
850,2024-02-06,PH,social,web,5044664,0.747,medium
851,2024-02-28,VN,organic,ios,4390958,0.622,low
852,2024-02-18,PH,ads,ios,4246475,0.933,low
853,2024-02-27,SG,referral,android,1578037,0.72,medium
854,2024-01-15,SG,organic,android,5334199,0.862,medium
855,2024-01-18,SG,social,android,6504308,0.678,low
856,2024-02-20,PH,social,ios,3478546,0.649,low
857,2024-01-15,ID,referral,android,2379525,0.841,medium
858,2024-01-04,ID,ads,ios,4978577,0.792,low
859,2024-02-10,ID,referral,ios,8249563,0.798,low
860,2024-02-18,SG,social,android,4187963,0.736,high
861,2024-02-28,MY,organic,ios,7784381,0.868,medium
862,2024-02-25,SG,social,android,6797052,0.847,low
863,2024-01-08,MY,organic,android,3939012,0.423,high
864,2024-02-16,MY,social,android,6719856,0.711,high
865,2024-02-20,MY,organic,android,5588478,0.902,medium
866,2024-02-11,SG,ads,web,2741435,0.597,medium
867,2024-02-19,PH,organic,android,4832462,0.496,medium
868,2024-02-20,MY,ads,web,3346846,0.729,low
869,2024-01-27,SG,organic,android,5947614,0.828,low
870,2024-01-03,SG,social,android,1406773,0.681,medium
871,2024-01-28,MY,ads,web,1719339,0.944,low
872,2024-01-13,SG,social,ios,4442119,1.0,low
873,2024-01-07,SG,ads,ios,5628631,0.461,high
874,2024-01-08,SG,organic,web,5261055,0.692,low
875,2024-02-11,SG,social,android,1737122,0.408,medium
876,2024-01-31,ID,organic,ios,1945836,0.849,low
877,2024-02-02,MY,social,web,1928717,0.648,low
878,2024-02-14,SG,social,ios,1766161,0.679,low
879,2024-02-02,MY,organic,android,8485902,0.922,low
880,2024-02-07,SG,referral,android,3410308,0.551,medium
881,2024-01-06,SG,ads,android,8150189,0.513,low
882,2024-02-21,SG,organic,android,5422816,0.408,high
883,2024-01-27,PH,ads,ios,9926583,0.941,low
884,2024-01-10,VN,referral,android,9850908,0.906,low
885,2024-02-18,ID,organic,android,6429542,0.706,low
886,2024-02-14,SG,organic,ios,9235664,0.559,low
887,2024-01-04,SG,social,ios,4618511,0.875,low
888,2024-01-12,SG,ads,android,4585762,1.0,low
889,2024-01-01,PH,social,ios,2123376,0.715,low
890,2024-01-17,SG,ads,android,6004747,0.57,low
891,2024-01-06,VN,organic,web,6959541,0.936,low
892,2024-02-12,ID,organic,ios,6036960,0.58,low
893,2024-02-01,ID,organic,web,3076900,0.695,medium
894,2024-02-28,PH,organic,android,4087742,0.354,medium
895,2024-02-14,SG,referral,android,3292174,0.705,medium
896,2024-02-06,PH,referral,web,8711767,0.558,medium
897,2024-01-31,SG,ads,ios,2212358,0.939,low
898,2024-01-04,PH,ads,web,3624539,0.604,low
899,2024-01-05,ID,ads,ios,3946504,0.867,low
900,2024-02-06,SG,organic,android,9655126,0.734,low
901,2024-01-01,PH,ads,android,3773889,0.769,medium
902,2024-01-03,SG,organic,ios,9162094,0.828,low
903,2024-01-14,SG,referral,android,5552534,0.742,high
904,2024-02-23,PH,social,android,4113296,0.653,low
905,2024-01-28,ID,referral,android,4055493,0.628,low
906,2024-02-12,PH,ads,android,5599804,0.826,low
907,2024-01-25,MY,organic,ios,4267288,0.465,high
