user_id,timestamp,ip,device_id,outcome
14,2024-02-02 11:23:39,192.168.22.145,device_22,success
84,2024-01-24 09:52:05,192.168.61.223,device_35,success
130,2024-02-29 22:27:39,192.168.112.127,device_37,success
70,2024-01-31 00:26:00,192.168.61.37,device_16,success
145,2024-01-10 08:18:59,192.168.248.238,device_49,success
123,2024-01-25 00:59:21,192.168.194.165,device_43,success
89,2024-01-11 08:07:12,192.168.194.221,device_17,success
28,2024-02-19 07:09:40,192.168.60.128,device_16,success
66,2024-02-04 09:42:21,192.168.221.172,device_2,success
163,2024-02-09 21:56:34,192.168.223.155,device_4,success
5,2024-02-09 00:21:34,192.168.148.121,device_21,success
193,2024-02-17 18:28:10,192.168.109.12,device_39,success
168,2024-01-10 08:00:42,192.168.154.99,device_34,success
184,2024-01-27 18:22:58,192.168.134.21,device_30,success
164,2024-01-29 08:37:39,192.168.73.230,device_6,success
45,2024-01-09 07:03:03,192.168.180.206,device_17,success
151,2024-01-11 20:46:07,192.168.206.131,device_39,success
47,2024-01-19 17:30:14,192.168.223.22,device_25,success
31,2024-01-01 14:59:04,192.168.118.69,device_5,success
139,2024-02-04 07:58:27,192.168.215.83,device_5,success
10,2024-02-05 16:08:58,192.168.249.100,device_20,success
195,2024-01-13 04:30:01,192.168.83.203,device_16,success
118,2024-02-26 12:45:27,192.168.160.27,device_41,success
14,2024-01-09 13:12:09,192.168.135.0,device_37,success
80,2024-02-13 21:05:51,192.168.164.62,device_40,success
93,2024-02-14 06:28:23,192.168.21.69,device_9,success
10,2024-02-20 08:48:11,192.168.124.148,device_5,success
76,2024-02-29 06:32:04,192.168.95.162,device_42,fail
94,2024-02-01 07:18:14,192.168.78.4,device_2,success
105,2024-02-07 19:58:17,192.168.59.119,device_9,success
1,2024-02-20 16:58:31,192.168.45.177,device_43,fail
133,2024-01-09 22:43:24,192.168.175.133,device_36,success
20,2024-02-26 03:42:02,192.168.216.55,device_22,success
8,2024-02-09 16:04:51,192.168.109.186,device_22,success
171,2024-01-12 01:53:23,192.168.247.231,device_22,success
1,2024-02-13 23:50:55,192.168.254.156,device_34,success
57,2024-01-23 17:15:57,192.168.198.103,device_29,success
64,2024-01-20 16:25:02,192.168.76.229,device_38,success
118,2024-02-15 06:07:44,192.168.145.1,device_46,success
28,2024-02-18 21:55:35,192.168.7.74,device_33,success
121,2024-02-18 22:11:01,192.168.224.181,device_18,success
107,2024-02-18 02:30:56,192.168.124.37,device_7,success
165,2024-01-20 10:54:54,192.168.175.26,device_1,success
175,2024-02-22 09:22:35,192.168.19.139,device_33,success
165,2024-02-07 22:22:36,192.168.42.188,device_1,success
49,2024-01-04 16:11:14,192.168.30.90,device_24,success
120,2024-02-05 18:06:03,192.168.223.60,device_4,success
44,2024-02-06 04:47:23,192.168.201.194,device_4,success
56,2024-01-07 01:13:19,192.168.108.90,device_18,success
156,2024-01-19 02:18:56,192.168.162.94,device_27,fail
111,2024-01-24 07:58:24,192.168.142.143,device_43,success
134,2024-02-08 21:34:35,192.168.252.12,device_32,success
108,2024-01-01 05:35:37,192.168.112.34,device_33,success
189,2024-01-10 22:10:41,192.168.243.202,device_28,fail
148,2024-01-01 05:46:44,192.168.186.148,device_42,success
114,2024-02-17 13:54:40,192.168.242.181,device_41,success
78,2024-01-04 21:21:55,192.168.202.157,device_36,success
130,2024-01-22 20:44:27,192.168.254.251,device_6,fail
37,2024-02-17 21:10:25,192.168.47.244,device_16,success
20,2024-01-06 07:03:27,192.168.34.85,device_34,success
26,2024-02-15 06:18:45,192.168.165.158,device_23,fail
29,2024-01-12 23:12:55,192.168.205.151,device_42,success
1,2024-01-26 02:05:19,192.168.113.176,device_24,success
119,2024-01-28 18:36:59,192.168.223.99,device_49,success
35,2024-01-27 02:59:24,192.168.159.182,device_13,success
198,2024-02-20 18:49:53,192.168.206.234,device_18,success
59,2024-02-20 21:28:31,192.168.185.98,device_13,fail
69,2024-01-17 13:11:34,192.168.2.207,device_49,success
161,2024-02-15 08:35:37,192.168.196.84,device_37,success
179,2024-01-06 22:23:11,192.168.124.137,device_43,fail
12,2024-01-29 15:50:32,192.168.82.24,device_39,success
20,2024-01-04 03:07:59,192.168.67.60,device_42,success
181,2024-01-17 23:34:56,192.168.28.126,device_17,success
43,2024-02-19 21:28:17,192.168.18.170,device_15,success
126,2024-01-09 05:55:00,192.168.193.73,device_18,success
50,2024-02-19 00:44:06,192.168.60.170,device_23,success
29,2024-01-19 01:54:13,192.168.152.19,device_30,success
185,2024-01-24 22:44:56,192.168.47.210,device_34,success
39,2024-01-11 00:39:00,192.168.86.151,device_4,success
184,2024-01-18 13:31:51,192.168.138.109,device_3,fail
171,2024-02-10 09:18:54,192.168.225.182,device_7,success
